,date,pfizer,moderna,astrazeneca
107,2019-06-06,0.0091606701940035,0.0,0.0
108,2019-06-07,0.277445625,0.0,0.2476610169491525
109,2019-06-10,0.0,0.0,0.0125260869565217
110,2019-06-11,0.5124129032258062,0.0,0.5124129032258062
111,2019-06-12,0.6141850678733032,0.0,0.0
112,2019-06-13,0.0,0.2885,-0.0216923076923077
113,2019-06-14,0.323361581920904,0.0,0.323361581920904
114,2019-06-17,0.0659441549766199,0.0,0.0
115,2019-06-18,-0.1531,0.0,-0.2419583638583638
116,2019-06-19,-0.2607589743589743,0.0,0.0
117,2019-06-20,0.3485756126021003,0.0,0.3634054140127388
118,2019-06-21,0.4383589285714285,0.0,0.4383589285714285
119,2019-06-24,0.0,0.0,0.0
120,2019-06-25,0.0,0.0,0.3119159999999999
121,2019-06-26,0.0,0.0,0.3978899999999999
122,2019-06-27,0.5228446749654219,0.0,0.0
123,2019-06-28,0.2090134243458475,0.0,0.1196571597633136
124,2019-07-01,0.0,0.0,0.3824891891891892
125,2019-07-02,0.0558800955414013,0.6686294117647058,0.024
126,2019-07-03,-0.117975117370892,0.0,0.0
127,2019-07-05,0.0,0.0,0.0
128,2019-07-08,0.1300643510054845,0.0,0.0
129,2019-07-09,0.0004289156626506,0.0,0.0
130,2019-07-10,0.0,0.0,0.1324570776255707
131,2019-07-11,-0.2217350993377483,0.5267,0.6486000000000001
132,2019-07-12,-0.2244714285714285,0.0,0.2069854166666667
133,2019-07-15,0.0,0.6113999999999999,0.0
134,2019-07-16,0.0,0.0,0.0
135,2019-07-17,0.0,0.0,0.2226841176470587
136,2019-07-18,0.0,0.0,0.2222973154362416
137,2019-07-19,0.0,0.0,0.2023
138,2019-07-22,-0.1375594117647058,0.0,-0.1375594117647058
139,2019-07-23,-0.0072,0.0,-0.0072
140,2019-07-24,-0.0785181818181818,0.0,-0.0785181818181818
141,2019-07-25,0.0,0.0,-0.1873520504731861
142,2019-07-26,0.0,0.0,0.0913942857142857
143,2019-07-29,0.0,0.5993999999999998,0.0
144,2019-07-30,0.5675725888324874,0.0,0.5675725888324874
145,2019-07-31,0.7058113155473781,0.0,0.0
146,2019-08-01,0.9246,0.0,-0.492023011994669
147,2019-08-02,0.04092,0.0,0.04092
148,2019-08-05,0.0,0.0,0.0
149,2019-08-06,-0.01917578125,0.0,-0.01917578125
150,2019-08-07,-0.4558999999999999,0.0,-0.4558999999999999
151,2019-08-08,-0.021641749502982,0.0,-0.021641749502982
152,2019-08-09,-0.4596347773766546,0.0,-0.4596347773766546
153,2019-08-12,0.0,0.0,0.0
154,2019-08-13,0.0,0.0,0.0
155,2019-08-14,0.3778727799227799,0.0,0.0
156,2019-08-15,0.0,0.0,0.0230941074523396
157,2019-08-16,0.3885,0.0,0.0
158,2019-08-19,0.8442,0.0,0.8442
159,2019-08-20,0.0,0.0,-0.0573833333333333
160,2019-08-21,0.0,0.0,0.1687983333333333
161,2019-08-22,0.0,0.0,0.0
162,2019-08-23,-0.2957598484848485,0.0,0.0
163,2019-08-26,-0.0880775862068965,0.214180487804878,0.0
164,2019-08-27,-0.5710210280373833,0.0,0.0
165,2019-08-28,0.4404,0.0,0.4404
166,2019-08-29,0.0,0.0,0.3284643076923077
167,2019-08-30,0.0,0.0,0.5946555555555554
168,2019-09-03,0.2036058441558441,0.0,0.2036058441558441
169,2019-09-04,-0.0377800658978583,0.0,-0.9286
170,2019-09-05,0.6702923076923077,0.0,0.0
171,2019-09-06,0.0,0.0,0.0790058823529411
172,2019-09-09,0.0211031578947368,0.0,-0.329015746084089
173,2019-09-10,0.7350999999999999,0.0,0.7350999999999999
174,2019-09-11,0.0,0.0,-0.0660952153110047
175,2019-09-12,0.0,0.0,0.5055701986754967
176,2019-09-13,0.0,0.0,0.0
177,2019-09-16,0.2111282608695652,0.0,0.0
178,2019-09-17,0.8549236559139782,0.0,0.8549236559139782
179,2019-09-18,0.0,0.0,-0.0147513207547169
180,2019-09-19,0.0126138728323699,0.0,0.0
181,2019-09-20,0.3559207547169812,0.0,0.0
182,2019-09-23,0.0,0.0,0.0
183,2019-09-24,0.0,0.0,0.0
184,2019-09-25,0.0,0.0,0.4492638888888888
185,2019-09-26,0.2360747967479674,0.0,0.2360747967479674
186,2019-09-27,0.4012726161369193,0.0,0.2397197802197802
187,2019-09-30,0.0843565957446808,0.0,0.0
188,2019-10-01,0.5854021276595744,0.0,0.0
189,2019-10-02,0.6794967741935486,0.0,0.0
190,2019-10-03,0.0415579310344827,0.0,-0.0868648
191,2019-10-04,0.0,0.0,0.0
192,2019-10-07,0.0,0.0,0.6689673076923077
193,2019-10-08,0.4711826923076923,-0.1654999999999999,0.5772585714285712
194,2019-10-09,0.0,0.0,0.0
195,2019-10-10,0.3835364888123925,0.0,0.3835364888123925
196,2019-10-11,0.4161366379310345,0.0,0.4161366379310345
197,2019-10-14,0.0,0.0,0.8428729927007299
198,2019-10-15,0.0,0.0,-0.0854516129032257
199,2019-10-16,0.4930401162790697,0.0,0.0
200,2019-10-17,-0.0805086580086579,0.4561534246575342,-0.07032893481717
201,2019-10-18,0.2830891791044776,0.0,0.2830891791044776
202,2019-10-21,-0.4327528985507246,0.4574,-0.4327528985507246
203,2019-10-22,0.4358844628099175,0.0,0.4358844628099175
204,2019-10-23,0.0,0.0,0.1180519047619047
205,2019-10-24,0.0,0.0,0.0
206,2019-10-25,-0.1248250325945241,0.0,-0.1248250325945241
207,2019-10-28,-0.1202371989295272,0.0,-0.1202371989295272
208,2019-10-29,0.8857999999999999,0.0,0.5086418376722817
209,2019-10-30,0.0,0.0,0.0
210,2019-10-31,0.166814598540146,0.0,0.166814598540146
211,2019-11-01,0.6564420581655482,0.0,0.0
212,2019-11-04,0.0,0.0,0.6798353535353536
213,2019-11-05,0.0,0.0,0.0
214,2019-11-06,0.3621957264957265,0.0,0.0
215,2019-11-07,0.431382196969697,0.8481000000000001,0.431382196969697
216,2019-11-08,0.856428,0.0,0.0
